id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,location,price,num_rating,avg_rating,similarity scores
2083,Four Points by Sheraton & Conference Centre Gatineau-Ottawa,4.0,Very good,"['Pool', 'Room service', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",35 Laurier Gatineau Quebec,Canada,"(45.4287071, -75.7108511030094)",134.0,138,4.021739130434782,0.36468506736404155
4083,Best Western Plus Dartmouth Hotel & Suites,4.5,Excellent,"['Pool', 'Room service', 'Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",15 Spectacle Lake Dr Dartmouth Nova Scotia,Canada,"(44.7002223, -63.5823783654926)",,181,4.447513812154696,0.36468506736404155
4086,Doubletree by Hilton Halifax Dartmouth,4.0,Very good,"['Pool', 'Restaurant', 'Room service', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",101 Wyse Rd Dartmouth Nova Scotia,Canada,"(44.668926, -63.5773467)",124.0,135,4.237037037037037,0.36468506736404155
2044,DoubleTree by Hilton Hotel & Conference Centre Regina,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Restaurant', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",1975 Broad St Regina Saskatchewan,Canada,"(50.44807425, -104.605787863891)",148.0,168,4.488095238095238,0.36468506736404155
1723,Sandman Hotel & Suites Prince George,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Pool', 'Room service', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1650 Central St E Prince George British Columbia,Canada,"(53.9080501, -122.7805851)",,91,3.318681318681319,0.36468506736404155
1059,Quality Inn & Suites Hotel,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Breakfast included', 'Room service', 'Restaurant', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",1715 Idylwyld Drive North Saskatoon Saskatchewan,Canada,"(52.1523551, -106.6712042)",94.0,160,4.2125,0.36468506736404155
4862,Hotel & Suites Le Dauphin Drummondville,4.5,Excellent,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Pool', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",St-Joseph Blv. Drummondville Quebec,Canada,"(45.8748105, -72.489133070099)",109.0,91,4.285714285714286,0.36468506736404155
977,Comfort Hotel Bayer's Lake,5.0,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Room service', 'Bar/Lounge', 'Breakfast included', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",88 Chain Lake Dr Halifax Nova Scotia,Canada,"(44.6370489, -63.6681471)",123.0,141,4.815602836879433,0.36468506736404155
1496,Capital Hotel,4.0,Very good,"['Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Free parking', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",208 Kenmount Rd St. John's Newfoundland and Labrador,Canada,"(47.5517056, -52.775504)",99.0,135,4.0,0.36468506736404155
3436,Best Western Grande Prairie Hotel & Suites,4.0,Very good,"['Free parking', 'Pool', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",10745 117th Avenue Grande Prairie Alberta,Canada,"(55.001251, -115.002136)",132.0,166,4.072289156626506,0.36468506736404155
4453,Holiday Inn Oakville @ Bronte,4.0,Very good,"['Restaurant', 'Room service', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']", ,Canada,"('nil', 'nil')",,155,3.8838709677419354,0.36468506736404155
2717,Hotels Gouverneur Trois-Rivieres,3.5,Very good,"['Room service', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Pool', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",975 Rue Hart Trois-Rivieres Quebec,Canada,"(46.3443552, -72.5403923)",115.0,70,3.3714285714285714,0.36468506736404155
1342,Espace 4 Saisons,4.5,Excellent,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4940 Chemin du Parc Quebec,Canada,"(48.4591366, -79.0077488)",109.0,102,4.450980392156863,0.36468506736404155
9,Le Square Phillips Hotel & Suites,4.5,Excellent,"['Pool', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Restaurant', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1193 Place Phillips Montreal Quebec,Canada,"(45.503560325, -73.56732943)",,159,4.710691823899371,0.36468506736404155
5567,Sinbad's Hotel and Suites,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",133 Bennett Dr Gander Newfoundland and Labrador,Canada,"(48.9496039, -54.6141116)",125.0,136,3.2279411764705883,0.36468506736404155
13,Best Western Plus Chateau Granville,4.0,Very good,"['Room service', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Electric vehicle charging station', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1100 Granville St Vancouver British Columbia,Canada,"(49.2778186, -123.124592780207)",157.0,120,4.3,0.36468506736404155
2251,Holiday Inn Express Hotel & Suites Huntsville,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",100 Howland Dr Huntsville Ontario,Canada,"(45.3427526, -79.2289502)",99.0,161,4.285714285714286,0.3640453921296421
4109,Stonebridge Hotel Fort St. John,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Restaurant', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",9223 100 St Fort St. John British Columbia,Canada,"(56.2385733, -120.846150692222)",89.0,134,4.537313432835821,0.3638465303614451
1061,The James Hotel,5.0,Excellent,"['Room service', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Restaurant', 'Breakfast included', 'Business Centre with Internet Access', 'Concierge', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Minibar', 'Non-smoking rooms', 'Suites']",620 Spadina Crescent East Saskatoon Saskatchewan,Canada,"(52.125613, -106.6593907)",214.0,133,4.7669172932330826,0.3638465303614451
1486,Best Western Plus St. John's Airport Hotel and Suites,4.5,Excellent,"['Pool', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",34 Jetstream Ave St. John's Newfoundland and Labrador,Canada,"(47.6149758, -52.7514623)",,114,4.649122807017544,0.363594636186928
5186,Four Points by Sheraton Edmonton International Airport,4.5,Excellent,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",403 11 Ave Nisku Alberta,Canada,"(53.30997155, -113.53506025)",,130,4.346153846153846,0.363594636186928
2916,Ramada by Wyndham Fredericton,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Room service', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Family Rooms', 'Non-smoking rooms', 'Suites']",480 Riverside Dr Fredericton New Brunswick,Canada,"(45.9456958, -66.6177246)",,111,3.6216216216216215,0.363594636186928
3745,Kingfisher Oceanside Resort and Spa,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Restaurant', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Shuttle Bus Service', 'Wheelchair Access', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4330 Island Hwy S Courtenay British Columbia,Canada,"(49.6979848, -124.9892914)",,92,4.065217391304348,0.363594636186928
581,Holiday Inn Suites Kamloops,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Pool', 'Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Electric vehicle charging station', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",675 Tranquille Rd Kamloops British Columbia,Canada,"(50.6963474, -120.3614466)",,111,4.288288288288288,0.363594636186928
1786,Staybridge Suites London,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Pool', 'Free parking', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",824 Exeter Rd London Ontario,Canada,"(42.9264326, -81.2129789)",,150,4.213333333333333,0.36351386038010847
1789,Holiday Inn Express & Suites London Downtown,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Babysitting', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",374 Dundas St London Ontario,Canada,"(42.9862930354839, -81.2410183387097)",114.0,153,3.6013071895424837,0.3630269591397476
1858,Hampton Inn Sudbury,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",2280 Regent St Sudbury Ontario,Canada,"(46.4794904, -81.0071207)",127.0,147,4.292517006802721,0.3628929349811061
1861,Homewood Suites Sudbury Ontario,4.5,Excellent,"['Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2270 Regent St Sudbury Ontario,Canada,"(46.4794904, -81.0071207)",154.0,140,4.228571428571429,0.3628929349811061
1779,Homewood Suites by Hilton London Ontario,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",45 Bessemer Rd London Ontario,Canada,"(42.9271042, -81.2128948)",,158,4.082278481012659,0.3628742644854824
11,Best Western Plus Waterfront Hotel,4.0,Very good,"['Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Pool', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",277 Riverside Dr W Windsor Ontario,Canada,"(42.3185694, -83.0452773)",116.0,149,4.355704697986577,0.36280674071862096
2223,Staybridge Suites Hamilton - Downtown,4.0,Very good,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",20 Caroline St S Hamilton Ontario,Canada,"(43.2568989, -79.8763888)",,138,4.188405797101449,0.3627010442925569
1792,Residence Inn London Downtown,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",383 Colborne St London Ontario,Canada,"(42.9854929, -81.23940446)",135.0,160,4.04375,0.36251902225496263
4567,Econo Lodge Woodstock,4.5,Excellent,"['Breakfast included', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",15 Graham St Woodstock Ontario,Canada,"(43.130421, -80.758868)",72.0,86,4.430232558139535,0.3622842771954996
2983,Homewood Suites by Hilton North Bay,5.0,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",495 Oak St W North Bay Ontario,Canada,"(46.3147425, -79.4691826)",,130,4.8307692307692305,0.36185185972362377
2982,Hampton Inn by Hilton North Bay,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",950 McKeown Ave North Bay Ontario,Canada,"(46.3324767, -79.4775805)",,146,4.561643835616438,0.36173316542433614
5479,Best Western Plus Walkerton Hotel & Conference Centre,5.0,Excellent,"['Pool', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Breakfast included', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",10 Eastridge Rd Walkerton Ontario,Canada,"(44.1400121333333, -81.1306241666667)",185.0,144,4.75,0.36164995028003627
4779,Holiday Inn Express Pembroke,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Pool', 'Free parking', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",41-8 International Dr Pembroke Ontario,Canada,"(45.8001387, -77.115399)",154.0,96,4.520833333333333,0.36115532733999645
1824,Sheraton Vancouver Guildford Hotel,4.0,Very good,"['Pool', 'Restaurant', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Paid Wifi', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Wheelchair Access', 'Non-smoking rooms', 'Suites']",15269 104 Ave Surrey British Columbia,Canada,"(49.19198985, -122.798762060053)",,183,3.8360655737704916,0.3611417414753391
2219,Homewood Suites by Hilton Hamilton Ontario,4.5,Excellent,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",40 Baystreet South Hamilton Ontario,Canada,"(50.000678, -86.000977)",144.0,149,4.033557046979865,0.36102853622695924
5680,Days Inn & Conference Centre Renfrew,3.0,Average,"['Pool', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",760 Gibbons Rd Renfrew Ontario,Canada,"(45.482588, -76.651274)",,99,3.04040404040404,0.36076136726142477
